Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL307668,10000.0,O=C(NCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,Scientific Literature,Binding affinity towards muscarinic m2 receptor,B,,,J Med Chem,1994.0,Muscarinic acetylcholine receptor M2,Ki,nM,,415.36,3.62
CHEMBL21937,41686.94,CN(C)CCNC(=O)C1=C/C(=C\c2ccccn2)c2ccccc21,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2 expressed in CHO cells by [3H]NMS displacement.,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.38,319.41,2.7
CHEMBL40554,3235.94,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1,Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by liquid scintillation counter,B,Homo sapiens,,J Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.49,281.76,2.6
CHEMBL170205,352.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCCCC3)[C@@H]12,Scientific Literature,Binding affinity towards human muscarinic M2 receptor in CHO-KI cells using [3H]- QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.45,333.52,4.26
CHEMBL1258223,433.0,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,Scientific Literature,Binding affinity to human muscarinic M2 receptor,B,Homo sapiens,,J Med Chem,2010.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.36,396.92,3.82
CHEMBL4448933,0.1995,Nc1ccccc1C(=O)N1CCC(N2CCC(Cc3ccc(S(=O)(=O)c4cccc(Cl)c4)cc3)CC2)CC1,Scientific Literature,Displacement of [3H]-QNB from human muscarinic M2 receptor expressed in stable CHO-K1 cells incubated for 120 mins by radioligand competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.7,552.14,5.31
CHEMBL1632158,2511.89,COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,Scientific Literature,Binding affinity to muscarinic acetylcholine receptor M2,B,,,Bioorg Med Chem,2010.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.6,441.57,3.6
CHEMBL318995,2187.76,CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,Scientific Literature,Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.66,450.6,5.86
CHEMBL2205833,10000.0,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccnc1,Scientific Literature,Binding affinity to M2 muscarinic receptor,B,,,Bioorg Med Chem Lett,2012.0,Muscarinic acetylcholine receptor M2,Ki,nM,,266.34,1.34
CHEMBL2021477,5.37,CN(C)[C@H]1CCCC[C@@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,Scientific Literature,Displacement of [3H]N-methylscopolamine chloride from human cloned muscarinic M2 receptor expressed in CHOK1 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.27,586.6,3.72
CHEMBL173950,500.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN[C@@H](C)C3)[C@@H]12,Scientific Literature,Binding affinity towards human muscarinic M2 receptor in CHO-KI cells using [3H]- QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,,348.53,3.06
CHEMBL368990,500.0,C[C@@H]1CN(CCC[C@@H]2[C@H]3CCCC[C@@H]3C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CCN1,Scientific Literature,Binding affinity towards human muscarinic M2 receptor in CHO-KI cells using [3H]- QNB as radioligand,B,,,Bioorg Med Chem Lett,1999.0,Muscarinic acetylcholine receptor M2,Ki,nM,,348.53,3.06
CHEMBL423831,15.49,CN(C)CCC1=C(C(C)(C)c2ccccn2)c2ccccc2C1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.81,306.45,4.32
CHEMBL163777,0.3,COc1ccc(S(=O)(=O)c2ccc([C@H](C)N3CCN(C4CCCCC4)C[C@H]3C)cc2)cc1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.52,456.65,4.93
CHEMBL70860,0.45,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCc3ccccc3)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.35,574.74,6.05
CHEMBL352607,16.0,COc1ccc(S(=O)(=O)c2ccc(C(C#N)N3CCN(C4CCCCC4)C[C@@H]3C)cc2)cc1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.8,467.64,4.43
CHEMBL105160,4570.88,CCCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Scientific Literature,Inhibition of [3H]-NMS binding to human muscarinic acetylcholine receptor M2 in transfected CHO cells.,B,,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.34,462.59,5.93
CHEMBL51096,2.4,CC(C)NC(=O)c1ccc(C2(C3CCN(C4CCN(C(=O)c5ccc(F)c6ccccc56)CC4)CC3)OCCO2)cc1,Scientific Literature,Binding affinity against cloned human muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.62,573.71,5.33
CHEMBL74141,0.51,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6ccc(F)c7ccccc67)CC5)CC4)OCCO3)cc2)cc1,Scientific Literature,Binding affinity for human Muscarinic acetylcholine receptor M2,B,Homo sapiens,,J Med Chem,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.29,658.79,6.04
CHEMBL4636528,3.4,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)OCC1CCNCC1,Scientific Literature,Displacement of [3H]N-methylscopolamine from human muscarinic M2 receptor expressed in human HEK293T cell membranes by radioligand competition binding based analysis,B,Homo sapiens,,J Med Chem,2022.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.47,380.82,4.83
CHEMBL352723,912.01,CSc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.04,338.52,4.87
CHEMBL305026,0.8,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,Scientific Literature,Binding affinity against human muscarinic acetylcholine receptor M2 using [3H]N-methylscopolamine as radioligand,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.1,603.79,5.24
CHEMBL978,59.0,CC(=O)OC(C)C[N+](C)(C)C,Scientific Literature,Inhibition of binding of [3H]quinuclidinyl benzilate to muscarinic receptors in membranes of CHO cells transfected with Muscarinic acetylcholine receptor M2,B,Homo sapiens,,J Med Chem,1998.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.23,160.24,0.64
CHEMBL348667,164.0,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN([C@@H](C)c3ccc(C#N)cc3)[C@@H](C)C2)CC1,Scientific Literature,Binding affinity towards muscarinic receptor M2,B,,,Bioorg Med Chem Lett,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.79,460.63,3.73
CHEMBL4539799,1.6,O=C(OC1C[N+]2(CCCc3ccc(Br)cc3)CCC1CC2)C(O)(c1ccccc1)c1ccccc1.[Br-],Scientific Literature,Displacement of [3H]NMS from human M2R expressed in CHOK1 cell membranes incubated for 2 hrs by microbeta scintillation counting method,B,Homo sapiens,,Bioorg Med Chem,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.8,615.41,5.47
CHEMBL4088272,23988.33,CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1,SARS-CoV-2 Screening Data,Activity of compound against Muscarinic acetylcholine receptor M2 (CHRM2) by displacement of 3H-QNB,B,Homo sapiens,,Nature,2020.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.62,282.39,4.15
CHEMBL420008,1.14,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCNCC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.94,440.61,4.01
CHEMBL169401,263.03,CC(C1=C(CCCN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.58,306.45,4.54
CHEMBL164385,77.0,Cc1cccnc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,Scientific Literature,Binding affinity against human muscarinic acetylcholine receptor M2 using [3H]N-methylscopolamine as radioligand,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.11,590.75,4.32
CHEMBL4854886,0.2692,CC(=O)N[C@@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Antagonist activity at human muscarinic acetylcholine receptor M2 expressed in human HEK293T cells coexpressing NlucN-mini-Gsi assessed as inhibition of iperoxo-induced mini-Gsi recruitment by measuring equilibrium binding constant by nano-luciferase technique,F,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.57,1458.24,0.64
CHEMBL343236,1500.0,c1ccc2c(c1)CC(C1CN3CCC1CC3)O2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.82,229.32,2.33
CHEMBL4870729,45.71,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.34,1372.23,0.56
CHEMBL197973,3161.0,COC1(C#CC(O)(Cc2ccccc2)Cc2ccccc2)CN2CCC1CC2,Scientific Literature,Binding affinity to human muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.5,375.51,3.32
CHEMBL3323286,2.512,C[N+](C)(C)CC#CCOC1=NOCC1.[Br-],Scientific Literature,Displacement of [3H]-NMS from wild-type human muscarinic M2 receptor expressed in Flp-In-CHO cells by liquid scintillation counting,B,Homo sapiens,,J Med Chem,2014.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.6,277.16,0.45
CHEMBL3084679,12.59,CN1[C@@H]2CC[C@H]1C[C@@H](CC(CO)(c1ccccc1)c1ccccc1)C2,Scientific Literature,Displacement of [3H]N-methyl Scopolamine from human cloned muscarinic M2 receptor expressed in CHO cell membrane,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.9,335.49,4.23
CHEMBL374989,1.66,C[N+]1(CCOc2ccccc2)CCC(N2CC(c3ccccc3)(c3ccccc3)NC2=O)C1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHOK1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.78,442.58,4.25
CHEMBL375277,520.0,CN1C(=O)N(C2CCN(Cc3ccccc3)CC2)CC1(c1ccccc1)c1ccccc1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHO K1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.28,425.58,4.96
CHEMBL221829,182.0,Nc1cccc(CN2CCC(N3CC(c4ccccc4)(c4ccccc4)NC3=O)CC2)c1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHO K1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.74,426.56,4.2
CHEMBL222388,225.0,Cc1cccc(CN2CCC(N3CC(c4ccccc4)(c4ccccc4)NC3=O)CC2)c1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHO K1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.65,425.58,4.93
CHEMBL223267,73.3,O=C1NC(c2ccccc2)(C2CCCCC2)CN1C1CCN(Cc2ccccc2)CC1,Scientific Literature,Displacement of [3H]N-methyl-scopolamine from human muscarinic M2 receptor expressed in CHO K1 cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.13,417.6,5.15
CHEMBL222259,0.8318,C[N+]1(C)CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Scientific Literature,Binding affinity to human cloned muscarinic receptor M2 expressed in CHO cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.08,473.46,4.79
CHEMBL219825,4.467,CN1CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,Scientific Literature,Binding affinity to human cloned muscarinic receptor M2 expressed in CHO cells,B,Homo sapiens,,J Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.35,331.53,4.65
CHEMBL493980,64.57,CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.19,347.52,3.66
CHEMBL252258,280.0,CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,Scientific Literature,Inhibition of muscarinic M2 receptor,B,,,Bioorg Med Chem Lett,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.55,508.56,5.06
CHEMBL239438,10000.0,C(#CCN1CCc2ccccc21)COC1=NOCC1.Cl,Scientific Literature,Displacement of [3H]QNB from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,,292.77,1.8
CHEMBL541671,549.54,C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.26,489.46,3.81
CHEMBL239655,50.0,Cc1cc(OCC#CC[N+](C)(C)C)no1.[I-],Scientific Literature,Displacement of [3H]QNB from human muscarinic M2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.3,336.17,1.07
CHEMBL461088,77624.71,c1coc([C@H]2CCCN2)c1,Scientific Literature,Displacement of [3H]NMS from human muscarinic M2 receptor expressed in CHO cells by liquid scintillation counter,B,Homo sapiens,,J Med Chem,2008.0,Muscarinic acetylcholine receptor M2,Ki,nM,4.11,137.18,1.7
CHEMBL421113,0.2897,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCC)CC2)CC1,Scientific Literature,Binding affinity to muscarinic M2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2007.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.54,546.76,4.46
CHEMBL2377388,281.5,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1c(C)cccc1C,Scientific Literature,Displacement of [3H] N-methylscopolamine from human muscarinic M2 receptor expressed in CHOK1 cells after 30 mins by scintillation counting analysis,B,Homo sapiens,,Bioorg Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.55,355.48,3.42
CHEMBL165377,0.2,Cc1ccccc1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(S(=O)(=O)c4ccc5c(c4)OCO5)cc3)[C@H](C)C2)CC1,Scientific Literature,Binding affinity against human muscarinic acetylcholine receptor M2 using [3H]N-methylscopolamine as radioligand,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.7,589.76,4.93
CHEMBL2311547,100000.0,COc1ccc(CCOC(=O)C2=C(c3cccc(F)c3)CCN(C)C2)cc1OC,Scientific Literature,Displacement of [3H]NMS from human M2 muscarinic receptor expressed in CHO-K1 cells,B,Homo sapiens,,J Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,,399.46,3.72
CHEMBL1180343,1100.0,CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)cc2)C1,Scientific Literature,Displacement of [3H]NMS from human M2 muscarinic receptor expressed in CHO-K1 cells,B,Homo sapiens,,J Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.96,365.47,3.96
CHEMBL357444,410.0,COc1ccccc1C1=CN2CCC1CC2,Scientific Literature,Binding affinity for muscarinic acetylcholine receptor M2 by measuring displacement of [3H]QNB from guinea pig heart,B,Cavia porcellus,,J Med Chem,1995.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.39,215.3,2.76
CHEMBL170221,257.04,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccc1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.59,291.44,4.75
CHEMBL171102,229.09,CN(C)CCC1=C(C(c2ccccc2)c2ccccn2)c2ccccc2C1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.64,354.5,5.18
CHEMBL170088,676.08,CCCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.17,320.48,4.93
CHEMBL167027,1071.52,COc1ccc2c(c1)CC(CCN(C)C)=C2C(C)c1ccccn1,Scientific Literature,Binding affinity towards cloned human muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]N-methylscopolamine,B,,,J Med Chem,2003.0,Muscarinic acetylcholine receptor M2,Ki,nM,5.97,322.45,4.16
CHEMBL21716,323.59,O=C(OC1CN2CCC1CC2)C1=C/C(=C\c2ccccn2)c2ccccc21,Scientific Literature,Affinity for Muscarinic acetylcholine receptor M2 expressed in CHO cells by [3H]NMS displacement.,B,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.49,358.44,3.66
CHEMBL349497,0.03,C[C@@H]1CN(C2CCCCC2)CCN1[C@@H](C)c1ccc(S(=O)(=O)c2ccc3c(c2)OCO3)cc1,Scientific Literature,Binding affinity against human cloned Muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,10.52,470.64,4.65
CHEMBL308566,0.11,C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1,Scientific Literature,Binding affinity against Muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells.,B,,,Bioorg Med Chem Lett,2000.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.96,512.67,4.87
CHEMBL78131,0.81,COc1ccc(S(=O)(=O)c2ccc(C3(C4CCN(C5CCN(C(=O)c6cccc7cc(F)ccc67)CC5)CC4)OCCO3)cc2)cc1,Scientific Literature,Antagonistic activity against muscarinic acetylcholine receptor M2,F,,,Bioorg Med Chem Lett,2001.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.09,658.79,6.04
CHEMBL2205836,666.0,COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53,Scientific Literature,Binding affinity to M2 muscarinic receptor,B,,,Bioorg Med Chem Lett,2012.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.18,309.41,2.0
CHEMBL184843,43.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3/C(=C/CC3CCC(C)(C)N3C)[C@@H]12,Scientific Literature,In vitro inhibitory activity against cloned human M2 muscarinic receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.37,345.53,4.56
CHEMBL4846447,190.55,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](CCCNC(=N)N)NCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.72,1046.94,1.52
CHEMBL4863723,21.38,CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(CC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.67,1416.16,-0.39
CHEMBL4875268,40.74,CC(=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NCCN1CCN(C(=O)CCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.39,1258.21,0.56
CHEMBL4856659,0.3162,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@H](CCNC(=N)N)NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]-NMS from human muscarinic M2 receptor expressed in CHO cell membranes assessed as inhibition constant by radioligand competition analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Muscarinic acetylcholine receptor M2,Ki,nM,9.5,1444.21,0.25
CHEMBL569712,17.38,C[N+]1(C)CCCC1c1ccc(C(c2ccccc2)C2CCCCC2)o1.[I-],Scientific Literature,Displacement of [3H]NMS from human cloned muscarinic M2 receptor expressed in CHO cells by scintillation counting,B,Homo sapiens,,J Med Chem,2010.0,Muscarinic acetylcholine receptor M2,Ki,nM,7.76,465.42,5.9
CHEMBL2312352,540.0,CN1CCC(c2ccccc2F)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Scientific Literature,Displacement of [3H]NMS from human M2 muscarinic receptor expressed in CHO-K1 cells,B,Homo sapiens,,J Med Chem,2013.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.27,381.45,3.64
CHEMBL274999,237.0,COc1cccc(Cl)c1C(=O)N1CCC(N2CCC(Cc3ccc(SC(C)C)cc3)CC2)CC1,Scientific Literature,Binding affinity against muscarinic acetylcholine receptor M2 stably expressed in CHO-K1 cells using [3H]-QNB as radioligand.,B,,,Bioorg Med Chem Lett,2002.0,Muscarinic acetylcholine receptor M2,Ki,nM,6.62,501.14,6.41
CHEMBL4457754,10000.0,C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,Scientific Literature,Displacement of [3H]-QNB/[3H]-NMS from human recombinant Muscarinic acetylcholine M2 receptor expressed in stable CHO cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019.0,Muscarinic acetylcholine receptor M2,Ki,nM,,264.37,3.67
CHEMBL50927,6.0,CC(C)NC(=O)c1ccc(CC2CCN(C3CCN(C(=O)c4c[nH]c5ccccc45)CC3)CC2)cc1,Scientific Literature,Binding affinity against cloned human muscarinic acetylcholine receptor M2.,B,,,Bioorg Med Chem Lett,2004.0,Muscarinic acetylcholine receptor M2,Ki,nM,8.22,486.66,4.87
