Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL212844,88.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3-n3ccnc3)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,7.06,512.02,4.65
CHEMBL405751,30.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cnn(-c4ccccc4)c3C(F)(F)F)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,7.52,580.01,5.67
CHEMBL4456964,930.0,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(Cl)ccc1OC.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,6.03,515.53,6.53
CHEMBL4561808,1084.0,CCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC.Cl,Scientific Literature,Displacement of [3H]-SCH23390 from recombinant human D1 receptor transiently expressed in HEKT cell membranes measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2020.0,Dopamine D1 receptor,Ki,nM,5.96,474.02,4.95
CHEMBL3671289,102.0,Cc1ncnc(C)c1-c1ccc(Oc2nccc3[nH]ccc23)cc1C#N,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,6.99,341.37,4.3
CHEMBL3639701,53.8,Cc1ncnc(C)c1-c1ccc(Oc2nccc3[nH]ccc23)c(F)c1F,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,7.27,352.34,4.71
CHEMBL193639,5.2,CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,Scientific Literature,Inhibition of [3H]SCH-23390 binding to human Dopamine receptor D1,B,Homo sapiens,,J Med Chem,2005.0,Dopamine D1 receptor,Ki,nM,8.28,329.44,4.47
CHEMBL541559,12.0,Br.Oc1cc2c(c(Br)c1O)CCNCC2c1ccccc1,Scientific Literature,The compound was evaluated for the dissociation constant for inhibiting the binding of [3H]-SCH- 23390 at Dopamine receptor D1,B,Canis lupus familiaris,,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,7.92,415.13,3.14
CHEMBL62,1.69,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,Scientific Literature,Displacement of [3H]-SCH-23390 from dopamine D1 receptor (unknown origin) expressed in HEK293 cell membranes incubated for 15 mins by liquid scintillation spectrometry,B,Homo sapiens,,Bioorg Med Chem Lett,2015.0,Dopamine D1 receptor,Ki,nM,8.77,287.79,3.67
CHEMBL3187365,8.9,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,Scientific Literature,Displacement of [3H]SCH-23390 from human cloned D1 dopamine receptor expressed in HEKT cells incubated for 90 mins by scintillation counting based radioligand binding assay,B,Homo sapiens,,Medchemcomm,2015.0,Dopamine D1 receptor,Ki,nM,8.05,285.77,4.26
CHEMBL437112,10.0,CCOc1csc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)c1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,8.0,496.04,4.92
CHEMBL377756,7.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(N)cccc3C(F)(F)F)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,8.15,528.97,5.06
CHEMBL378512,65.0,CCOc1ccc2ccccc2c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,7.19,540.07,6.01
CHEMBL211461,111.0,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCC3CCCC3)c3ccccc32)CC1,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2006.0,Dopamine D1 receptor,Ki,nM,6.96,466.03,5.12
CHEMBL4453318,2.4,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,Scientific Literature,Displacement of [3H]-SCH23390 from wild type human D1R expressed in HEK293 cell membranes incubated for 90 mins by scintillation counting based competition radioligand binding assay,B,Homo sapiens,,ACS Med Chem Lett,2019.0,Dopamine D1 receptor,Ki,nM,8.62,363.37,3.29
CHEMBL596179,2070.0,CN1CCCc2cc(O)ccc2Cc2ccccc2C1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in CHO cells by scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,5.68,267.37,3.36
CHEMBL7927,12000.0,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,Scientific Literature,Inhibition of human dopamine D1 receptor,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,4.92,326.83,3.31
CHEMBL591448,10000.0,C#CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor expressed in HEK293 cells by liquid scintillation counting,B,,,J Med Chem,2010.0,Dopamine D1 receptor,Ki,nM,,317.43,4.23
CHEMBL6437,271.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,DrugMatrix,DRUGMATRIX: Dopamine D1 radioligand binding (ligand: [3H] SCH-23390),B,,,,,Dopamine D1 receptor,Ki,nM,6.57,264.37,3.08
CHEMBL5416700,31.0,CCCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OCCC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH-23390 from human dopamine D1 receptor assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2023.0,Dopamine D1 receptor,Ki,nM,7.51,476.41,5.48
CHEMBL3752882,1000.0,CCOC(=O)N1CCc2ccccc2Cc2sccc2CC1,Scientific Literature,Displacement of [3H]SCH-23390 from human cloned D1 dopamine receptor incubated for 90 mins by radioligand binding assay,B,Homo sapiens,,Medchemcomm,2015.0,Dopamine D1 receptor,Ki,nM,,315.44,3.9
CHEMBL1949727,10000.0,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1C(=O)O,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in human HEK293 cells,B,Homo sapiens,,J Med Chem,2011.0,Dopamine D1 receptor,Ki,nM,,334.42,3.24
CHEMBL3287396,240.0,OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cells by competitive binding assay,B,Homo sapiens,,J Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,6.62,449.38,4.11
CHEMBL1672312,5000.0,CCN1CCc2cc(OCCF)cc3c2[C@H]1Cc1cccc(O)c1-3,Scientific Literature,Binding affinity to dopamine D1 receptor low binding site by radioligand displacement assay,B,,,ACS Med Chem Lett,2011.0,Dopamine D1 receptor,Ki,nM,,327.4,3.88
CHEMBL3115576,436.0,O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1I)CC2,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor transfected in HEK293 cells after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,6.36,485.27,3.48
CHEMBL134807,6165.95,O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1)CC2,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor transfected in HEK293 cells after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,5.21,359.38,2.88
CHEMBL595489,5.6,COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,Scientific Literature,Displacement of [3H]SCH2390 from human dopamine D1 receptor by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2016.0,Dopamine D1 receptor,Ki,nM,8.25,327.38,2.77
CHEMBL345349,10000.0,c1ccc2c3c([nH]c2c1)C1CCCCN1CC3,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,226.32,3.25
CHEMBL4088639,1200.0,COc1ccccc1N1CCN(CCCC(=O)Nc2ccn3ncc(C=O)c3c2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,5.92,421.5,2.7
CHEMBL4102616,8600.0,CCCN(CCCCOc1ccc2ccnn2c1)[C@@H]1CCc2c(O)cccc2C1,Scientific Literature,Displacement of [3H]SCH23390 from human Dopamine D1 receptor expressed in HEK293T cell membranes after 2 hrs by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,5.07,393.53,4.47
CHEMBL321042,2.3,CN1CCc2cc(Br)c(O)cc2C(c2ccc(N)cc2)C1,Scientific Literature,Binding affinity against dopamine receptor D1 by using [3H]-SCH- 23390 as radioligand in caudate-putamen of monkey,B,Cercopithecidae,Caudate-putamen,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,8.64,347.26,3.36
CHEMBL1814790,0.1,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1.O=C(O)/C=C\C(=O)O,Scientific Literature,Displacement of [3H]SCH23390 from human recombinant D1 receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,10.0,403.86,3.67
CHEMBL1940406,126.0,Fc1ccc(OCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2014.0,Dopamine D1 receptor,Ki,nM,6.9,347.86,5.13
CHEMBL302393,87.1,CN1Cc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,Scientific Literature,Binding potency of compound for Dopamine receptor D1 by displacing [3H]SCH-23390 radioligand,B,,,J Med Chem,1989.0,Dopamine D1 receptor,Ki,nM,7.06,273.76,3.62
CHEMBL540857,4.9,Br.Oc1cc2c(cc1Cl)CCNCC2c1ccccc1,Scientific Literature,Inhibition of [3H]-SCH- 23390 binding to Dopamine receptor D1 from canine striatum,B,Canis lupus familiaris,,J Med Chem,1992.0,Dopamine D1 receptor,Ki,nM,8.31,354.68,3.32
CHEMBL459871,63.1,Oc1ccc2c(c1)CCNCCc1ccccc1C2,Scientific Literature,Displacement of [3H]SCH23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,7.2,253.34,2.67
CHEMBL216439,158.49,CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,Scientific Literature,Displacement of [3H]SCH23390 from human cloned dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2008.0,Dopamine D1 receptor,Ki,nM,6.8,304.44,4.18
CHEMBL3590077,1300.0,COc1ccccc1N1CCN(CCCCNC(=O)/N=N/c2ccc(F)cc2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in HEK293 cell membranes,B,Homo sapiens,,Bioorg Med Chem,2015.0,Dopamine D1 receptor,Ki,nM,5.89,413.5,4.23
CHEMBL477434,2041.74,O=C1c2ccccc2CCN1CCCCN1CCN(c2ccccn2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,5.69,364.49,2.68
CHEMBL476393,8709.64,O=C1c2ccccc2CCCN1CCCCN1CCN(c2ncccn2)CC1,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2009.0,Dopamine D1 receptor,Ki,nM,5.06,379.51,2.47
CHEMBL490632,1930.0,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,Scientific Literature,Inhibition of human cloned dopamine D1 receptor by competitive binding experiment,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,5.71,399.51,4.49
CHEMBL3780506,7.8,CCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Scientific Literature,Displacement of [3H]SCH2390 from human dopamine D1 receptor by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2016.0,Dopamine D1 receptor,Ki,nM,8.11,369.46,3.85
CHEMBL27559,4300.0,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,Scientific Literature,Binding affinity to dopamine D1 receptor low binding site by radioligand displacement assay,B,,,ACS Med Chem Lett,2011.0,Dopamine D1 receptor,Ki,nM,5.37,279.38,3.92
CHEMBL4642592,1390.0,CC(=O)N1CCC(c2ccc(-c3cc(C(=O)O)cc4cc(-c5ccc(C(F)(F)F)cc5)ccc34)cc2)CC1,Scientific Literature,Binding affinity to D1 receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021.0,Dopamine D1 receptor,Ki,nM,5.86,517.55,7.62
CHEMBL715,100.0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Scientific Literature,Binding affinity to dopamine D1 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Medchemcomm,2012.0,Dopamine D1 receptor,Ki,nM,7.0,312.44,3.44
CHEMBL184050,3.2,CN1CCOc2cc(O)ccc2Cc2ccccc2CC1,Scientific Literature,Binding affinity for human recombinant dopamine receptor D1,B,Homo sapiens,,J Med Chem,2004.0,Dopamine D1 receptor,Ki,nM,8.49,283.37,2.85
CHEMBL185875,2621.0,OC(c1ccccc1)c1ccccc1OCCN1CCCC1,Scientific Literature,Binding affinity for human recombinant dopamine receptor D1,B,Homo sapiens,,J Med Chem,2004.0,Dopamine D1 receptor,Ki,nM,5.58,297.4,3.24
CHEMBL184724,1676.0,CC1CN(CCOc2ccccc2Cc2ccccc2)CCO1,Scientific Literature,Binding affinity for human recombinant dopamine receptor D1,B,Homo sapiens,,J Med Chem,2004.0,Dopamine D1 receptor,Ki,nM,5.78,311.42,3.38
CHEMBL276778,18.5,COc1ccc2c(c1)CCN(C)CCCc1ccccc1C2,Scientific Literature,Displacement of [3H]SCH 23390 from human dopamine D1 receptor,B,Homo sapiens,,J Med Chem,2007.0,Dopamine D1 receptor,Ki,nM,7.73,295.43,3.71
CHEMBL2335736,2.0,COc1cc2c(cc1O)[C@H]1C[C@@](O)(c3ccc(OC(F)(F)F)cc3)CCN1CC2,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin) expressed in CHO cell membranes after 60 mins,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Dopamine D1 receptor,Ki,nM,8.7,409.4,3.88
CHEMBL294012,898.0,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@H]21,Scientific Literature,Binding affinity to displace [3H]-SCH- 23390 against Dopamine receptor D1,B,,,J Med Chem,1990.0,Dopamine D1 receptor,Ki,nM,6.05,313.83,3.98
CHEMBL59603,281.84,Oc1cc2c(cc1Cl)CNC[C@H]2c1ccccc1,Scientific Literature,Binding potency of compound for Dopamine receptor D1 by displacing [3H]SCH-23390 radioligand,B,,,J Med Chem,1989.0,Dopamine D1 receptor,Ki,nM,6.55,259.74,3.28
CHEMBL1159663,4900.0,CCCN(CCc1ccc(C)cc1)[C@@H]1CCc2c(O)cccc2C1,Scientific Literature,Binding affinity against dopamine receptor D1 by using [3H]-SCH- 23390 as radioligand in caudate-putamen of monkey,B,Cercopithecidae,Caudate-putamen,J Med Chem,1991.0,Dopamine D1 receptor,Ki,nM,5.31,323.48,4.51
CHEMBL203047,10.8,CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1,Scientific Literature,Inhibition of D1 dopamine receptor in HEK 293 cells by intracellular calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,7.97,301.82,3.67
CHEMBL381102,10000.0,O=C1CCCC(c2ccccc2)O1,Scientific Literature,Inhibition of binding to human D1 receptor expressed in HEK 293 cells by functional calcium assay,F,Homo sapiens,,J Med Chem,2006.0,Dopamine D1 receptor,Ki,nM,,176.21,2.45
CHEMBL3905947,2.3,CCCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,Scientific Literature,Displacement of [3H]SCH23390 from human D1 receptor expressed in HEKT cell membranes after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2017.0,Dopamine D1 receptor,Ki,nM,8.64,448.36,4.7
CHEMBL3084503,1710.0,O[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]2CC[C@@H](C1)N2Cc1c[nH]c2ccccc12,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor,B,,,J Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,5.77,401.34,5.49
CHEMBL4633950,144.6,COc1cc2c(cc1O)C(c1c(Cl)cccc1Cl)CN(C)CC2,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2020.0,Dopamine D1 receptor,Ki,nM,6.84,352.26,4.33
CHEMBL596448,183.0,COc1ccc2c(c1)CCN1Cc3ccccc3CC21,Scientific Literature,Displacement of [3H]SCH23390 from human dopamine D1 receptor expressed in CHO cells by scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2009.0,Dopamine D1 receptor,Ki,nM,6.74,265.36,3.35
CHEMBL4744811,100000.0,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC[C@H]1CC[C@H](NC(=O)c2cc3ccccc3[nH]2)CC1,Scientific Literature,Displacement of [3H]-SCH23390 from human D1 receptor expressed in HEK293 cells after 60 mins by microbeta counting based assay,B,Homo sapiens,,ACS Med Chem Lett,2020.0,Dopamine D1 receptor,Ki,nM,,461.61,4.29
CHEMBL4855891,1970.0,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(I)c(OC)c1)CC2,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2021.0,Dopamine D1 receptor,Ki,nM,5.71,558.42,4.5
CHEMBL516580,31.0,CCCCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,Scientific Literature,Displacement of [3H]8OH-DPAT from human dopamine D1 receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem,2008.0,Dopamine D1 receptor,Ki,nM,7.51,391.56,6.09
CHEMBL569270,10000.0,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,Scientific Literature,Binding affinity to human dopamine D1 receptor by PDSP assay,B,Homo sapiens,,J Med Chem,2013.0,Dopamine D1 receptor,Ki,nM,,343.39,3.06
CHEMBL3671279,4.87,Cc1cc(Oc2nccc3[nH]ccc23)ccc1-c1c(C)n[nH]c(=O)c1C,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,8.31,346.39,4.03
CHEMBL1806871,2400.0,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OC(=O)NCc2ccccc2)c1-3,Scientific Literature,Displacement of [3H]SCH23390 from dopamine D1 receptor expressed in HEK293 cells after 50 mins by beta liquid scintillation counter,B,,,J Med Chem,2011.0,Dopamine D1 receptor,Ki,nM,5.62,412.53,5.51
CHEMBL3697595,13.4,COc1ccnc(Oc2ccc(-c3c(C)n[nH]c(=O)c3C)c(C)c2)c1C(F)F,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.87,387.39,4.5
CHEMBL3697571,31.1,Cc1cc(Oc2ncccc2C(C)C)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,BindingDB Patent Bioactivity Data,"Competition Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor.D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium.",B,,,,2015.0,Dopamine D1 receptor,Ki,nM,7.51,365.43,3.67
CHEMBL3671292,5.09,Cc1ncnc(N2CC(F)C2)c1-c1ccc(Oc2nccc3[nH]ccc23)cc1F,BindingDB Patent Bioactivity Data,"Receptor Binding Assay: The affinity of the compounds described herein was determined by competition binding assays similar to those described in Ryman-Rasmussen et al., Differential activation of adenylate cyclase and receptor internalization by novel dopamine D1 receptor agonists, Molecular Pharmacology 68(4):1039-1048 (2005). This radioligand binding assay used [3H]-SCH23390, a radiolabeled D1 ligand, to evaluate the ability of a test compound to compete with the radioligand when binding to a D1 receptor. D1 binding assays were performed using over-expressing LTK human cell lines. To determine basic assay parameters, ligand concentrations were determined from saturation binding studies where the Kd for [3H]-SCH23390 was found to be 1.3 nM. From tissue concentration curve studies, the optimal amount of tissue was determined to be 1.75 mg/mL per 96 well plate using 0.5 nM of [3H]-SCH23390. These ligand and tissue concentrations were used in time course studies to determine linearity and equilibrium condition.",B,,,,2014.0,Dopamine D1 receptor,Ki,nM,8.29,393.4,4.42
