Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL25300,0.3981,COc1c(C)c(C)c(O)c(C)c1CN(C)CCOc1cc(C)c(O)cc1C(C)C
CHEMBL234669,2.7,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccccc3)CC2)CC1
CHEMBL2260371,8.71,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL2260367,1.862,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(Cl)c(Cl)c1
CHEMBL301224,33.93,O=C1CC2(CCCC2)CCN1CCN1CCN(c2cc(Cl)ccc2Cl)CC1
CHEMBL98912,100000000000000.0,CC(C)c1ccc(N2CCN(CCn3cnc4c5ccccc5nc-4c3O)CC2)cc1
CHEMBL419497,2.3,CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@H](c2ccc(F)c(F)c2)NC1=O
CHEMBL95434,4.4,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(CCCCN)N1
CHEMBL389129,34000.0,CC(C)C(=O)Nc1cccc(C2CCN(Cc3ccc(Oc4ccc(Cl)c(Cl)c4)cc3)CC2)c1
CHEMBL1796044,10.23,COc1ccccc1N1CCN(CCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1
CHEMBL55629,0.7943,Cc1c[nH]c(=O)n(CC2(CN3CCN(c4ccccc4OCC(F)(F)F)CC3)CC2)c1=O
CHEMBL521694,537.03,c1ccc(OCCNC[C@@H]2CO[C@@H](c3ccccc3)CO2)cc1
CHEMBL3343977,120.0,Cc1ccc2c(NCCNc3ccnc4cc(C)ccc34)ccnc2c1
CHEMBL532818,195.0,COc1cccc2c(NCCNc3ccnc4c(OC)cccc34)ccnc12
CHEMBL72724,588.84,CSc1ccc(C(F)(F)F)cc1NCC1=NCCN1
CHEMBL357131,1.6,COC(=O)C1=C(C)N=C(C)N(CCC[C@H](C)CN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL268758,2.63,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1
CHEMBL88448,20.42,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)N(C)CCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL142383,2.1,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL357842,0.5,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)cc1F
CHEMBL4100620,0.16,COCC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(C#N)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL300222,0.4,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1
CHEMBL393725,18.0,COc1ccc(C)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL25121,0.6607,CCC1=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C(c2ccc([N+](=O)[O-])cc2)/C(=C(\O)OC)C(C)=N1
CHEMBL3917716,1.122,CCOc1ccccc1N1CCN(CCc2ccc3c(c2)OCO3)CC1
CHEMBL493043,467.74,COc1cccc(OC)c1OCCNC[C@@H]1COC[C@H](c2ccccc2)O1
CHEMBL1946779,26.92,COc1ccccc1OCCNCC1CCC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O
CHEMBL1946780,0.6457,COc1ccccc1N1CCN(CC2CCC(c3ccccc3)(c3ccccc3)O2)CC1.O=C(O)C(=O)O
CHEMBL1946784,1000.0,O=C(O)C(=O)O.O[C@@H]1[C@H](CNCCOc2ccccc2)CCC1(c1ccccc1)c1ccccc1
CHEMBL310768,0.9,CC(C)Oc1ccccc1N1CCN(Cc2nc(CN3CCCC3=O)cs2)CC1
CHEMBL382972,1.585,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccccc1C
CHEMBL1796038,6918.31,O=C1CC(c2ccc(Cl)cc2)CC(=O)N1CCN1CCN(c2ccccc2Cl)CC1
CHEMBL1796039,28.18,COc1ccccc1N1CCN(CCCN2C(=O)CC(c3ccc(Cl)cc3)CC2=O)CC1
CHEMBL1796046,22.39,COc1ccccc1N1CCN(CCCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1
CHEMBL229085,0.91,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OC4CC4)CC3)CC2)cc1OC
CHEMBL1767164,39.81,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1
CHEMBL3342861,21.38,COc1ccccc1N1CCN(CC2COC3(CCN(C(=O)c4ccco4)CC3)O2)CC1
CHEMBL3343975,26.3,c1ccc2c(NCCNc3ccnc4ccccc34)ccnc2c1
CHEMBL3343976,134.9,Cc1ccc2nccc(NCCNc3ccnc4ccc(C)cc34)c2c1
CHEMBL533979,125.89,c1ccc2c(NCCCCCCCNc3ccnc4ccccc34)ccnc2c1
CHEMBL3298022,3.548,COc1ccccc1N1CCN(CCn2c(C)nc3c(sc4ccc(NC(=O)CCCC(=O)NCc5ccccc5)cc43)c2=O)CC1
CHEMBL1183249,1000.0,c1ccc(OCCNCC2COC3(CCCCC3)O2)cc1
CHEMBL234423,11.0,Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)cc1Cl
CHEMBL233849,1.6,COc1ccc(Br)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL1289714,501.19,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1cccc(F)n1
CHEMBL1796035,36.31,COc1ccc(Cl)cc1N1CCN(CCCCN2C(=O)CC(c3ccccc3)CC2=O)CC1
CHEMBL1796045,34.67,COc1ccc(Cl)cc1N1CCN(CCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1
CHEMBL3233432,262.0,O=C(CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3)c1ccc(F)cc1
CHEMBL3758665,1030.0,CCOC(=O)Nc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1
CHEMBL26962,963.0,COc1ccccc1N1CCN(CCCCNC(=O)C2CCCCC2)CC1
CHEMBL4163587,7.079,COc1cc2nc(N3CCC[C@H](NC4=CC(=O)c5ccccc5C4=O)C3)nc(N)c2cc1OC
CHEMBL493283,74.13,COc1ccccc1OCCNC[C@@H]1COC(c2ccccc2)(c2ccccc2)CO1
CHEMBL493661,512.86,COc1cccc(OC)c1OCCNC[C@@H]1CO[C@@H](c2ccccc2)CO1
CHEMBL228390,2.2,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc2c(c1)OCCO2
CHEMBL243229,0.4,CC(C)Oc1ccccc1N1CCN(C2CCC(N3C(=O)c4ccncc4C3=O)CC2)CC1
CHEMBL391016,5.8,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccnc3)CC2)CC1
CHEMBL234854,5.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccnc3)CC2)CC1
CHEMBL3343977,120.23,Cc1ccc2c(NCCNc3ccnc4cc(C)ccc34)ccnc2c1
CHEMBL495289,223.87,c1ccc(OCCNC[C@@H]2COC(c3ccccc3)(c3ccccc3)CO2)cc1
CHEMBL435576,12.0,Cc1ccc(C(C(=O)NCCCN2CCN(c3ccccc3)CC2)c2ccc(C)cc2)cc1
CHEMBL301024,2.3,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@H](N3CCC(C#N)(c4ccccc4)CC3)C2)C(=O)N1
CHEMBL142981,0.1,COC(=O)C1=C(C)NC(=O)N(CCCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL2146811,158.49,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O
CHEMBL4126860,1.862,CCCN(CCC)c1nc(N2CCN(C(=O)c3ccco3)[C@@H]3CCCC[C@@H]32)nc2cc(OC)c(OC)cc12
CHEMBL1255002,6.31,Clc1cccc(Cl)c1OCCNCCOc1ccccc1OCc1ccccc1
CHEMBL1796042,14.13,COc1ccccc1N1CCN(CCCN2C(=O)CC(c3ccc([N+](=O)[O-])cc3)CC2=O)CC1
CHEMBL1796047,95.5,COc1ccc(Cl)cc1N1CCN(CCCCN2C(=O)CC(C)(c3ccccc3)CC2=O)CC1
CHEMBL125365,1.8,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCN(c4ccccc4OCc4no[n+]([O-])c4C(N)=O)CC3)cccc2c1=O
CHEMBL81661,15.0,O=C1CCCCN1Cc1cc(CN2CCN(c3ccccc3Oc3ccccc3)CC2)on1
CHEMBL291951,6.31,CN(C)c1c[nH]c(=O)n(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)c1=O
CHEMBL433014,1.0232929922807494e+17,CCOc1ccccc1N1CCN(CCn2cnc3c4ccccc4nc-3c2O)CC1
CHEMBL3392246,3.3,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL311014,499.0,COc1ccc2c(c1)oc(=O)n2C1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1
CHEMBL319972,1e+17,CC(C)(C)c1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1
CHEMBL3342866,7.943,COc1ccccc1N1CCN(CC2COC3(CCN(S(=O)(=O)c4ccccc4)CC3)O2)CC1
CHEMBL3342872,7.943,COc1ccccc1N1CCN(CC2COC3(CCN(S(=O)(=O)c4cccs4)CC3)O2)CC1
CHEMBL78874,0.19,CCC(=O)c1c(-c2ccccc2)nn(C)c(=O)c1NCCN1CCN(c2ccccc2OC)CC1
CHEMBL56,1757.2,CCCN(CCC)C1CCc2cccc(O)c2C1
CHEMBL1627,9.9,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL145547,0.02,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3[N+](=O)[O-])C[C@@H]2C)C1c1ccc(F)c(F)c1
CHEMBL302495,202.0,COc1ccccc1N1CCN(Cc2ccc(CO)s2)CC1
CHEMBL145122,430.0,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccc(C(C)=O)cc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL358795,0.4,CC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1cc(F)c(F)c(F)c1
CHEMBL43749,75.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)Cc2ccc([N+](=O)[O-])cc2)CC1
CHEMBL141322,0.1,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL1946781,1000.0,O=C(O)C(=O)O.O=C1C(CNCCOc2ccccc2)CCC1(c1ccccc1)c1ccccc1
CHEMBL1910141,36.0,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)C3)c2ccccn2)CC1
CHEMBL5403404,2356.0,CCCN1CCN(c2ccc3c(c2)C(N(C)C(=O)OCc2ccccc2)CCC3)CC1
CHEMBL100045,19.5,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COC)N1
CHEMBL60452,220.0,Cc1ccc(C2(c3ccc(C)cc3)CC(=S)N(CCCN3CCC(C#N)(c4ccccc4Cl)CC3)C2=O)cc1
CHEMBL69339,18.0,COc1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)s2)CC1
CHEMBL37883,37.15,O=C(O)C(=O)O.c1ccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL1946785,1000.0,O=C(O)C(=O)O.O[C@@H]1[C@@H](CNCCOc2ccccc2)CCC1(c1ccccc1)c1ccccc1
CHEMBL1946787,38.9,COc1ccccc1N1CCN(C[C@H]2CCC(c3ccccc3)(c3ccccc3)[C@H]2O)CC1.O=C(O)C(=O)O
CHEMBL1672288,10000.0,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1
CHEMBL1242352,0.263,COc1ccccc1N1CCN(CC2OCC(c3ccccc3)(c3ccccc3)O2)CC1
CHEMBL1242444,1.38,COc1ccccc1N1CCN(C[C@H]2CO[C@](CN3CCCC3=O)(c3ccccc3)O2)CC1
CHEMBL1242541,0.871,COc1ccccc1N1CCN(C[C@H]2CO[C@@](CN3CCCCC3=O)(c3ccccc3)O2)CC1
CHEMBL1084658,117.49,Cc1ccccc1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1
CHEMBL1087942,100.0,COc1cccc(OC)c1OCCNCC1COC(c2ccccc2)(c2ccccc2)O1
CHEMBL1078772,489.78,c1ccc(-c2ccccc2OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL346649,3.72,CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL63208,550.0,Brc1ccc2c(-c3c[nH]c(-c4c[nH]c5ccccc45)n3)c[nH]c2c1
CHEMBL75808,79.0,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)nc(N)n2)CC1
CHEMBL219719,181.97,Cn1c(=O)n(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)c(=O)c2c1c1ccccc1n2C
CHEMBL220781,3.311,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c(sc4ccccc43)c2=O)CC1
CHEMBL217469,1.585,COc1ccc2ccccc2c1OCCNC[C@H]1COc2ccccc2O1.Cl
CHEMBL436955,102.33,COc1cccc(OC)c1OCCNC[C@@H]1COc2cc3ccccc3cc2O1.Cl
CHEMBL181215,0.2,COc1cccc(OC)c1OCCNC[C@H]1CSc2ccccc2O1
CHEMBL25300,0.4,COc1c(C)c(C)c(O)c(C)c1CN(C)CCOc1cc(C)c(O)cc1C(C)C
CHEMBL1242633,26.92,COc1ccccc1N1CCN(C[C@@H]2CO[C@@](CN3CCCCCC3=O)(c3ccccc3)O2)CC1
CHEMBL82480,2321.0,CC(C)Oc1ccccc1N1CCN(Cc2nc(CN3CCCCC3=O)co2)CC1
CHEMBL323579,0.5,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COCCN)N1
CHEMBL344339,0.4,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CCCc4ccccc43)CC2)C1c1ccc(F)c(F)c1
CHEMBL82056,147.0,Cc1cccc2oc(=O)n(C3CCN(CCCCN4C(=O)c5ccccc5S4(=O)=O)CC3)c12
CHEMBL144933,0.06,COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)C(=O)N1
CHEMBL145793,2570.4,COc1cc2nc3c(c(O)c2cc1OC)CCC(CNC(=O)c1ccco1)C3
CHEMBL71479,776.25,Cc1ccc(S(C)(=O)=O)c(NCC2=NCCN2)c1
CHEMBL327775,56.23,CC1=C(C#N)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)N1
CHEMBL42640,1.0,CC1=C(C(=O)NCCCN2CCC(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
CHEMBL310890,1.2,CC(C)Oc1ccccc1N1CCN(Cc2nc(CN3CCCCC3=O)cs2)CC1
CHEMBL1083181,37.15,c1ccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL1078751,1000.0,c1ccc(-c2cccc(OCCNCC3COC(c4ccccc4)(c4ccccc4)O3)c2)cc1
CHEMBL1289386,794.33,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccc(F)cc1
CHEMBL1632174,10000.0,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
CHEMBL4084262,2178.0,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1
CHEMBL89243,1.82,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(C#N)cc1
CHEMBL44496,47.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C(C)c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL605405,1.413,Cc1ccc2c(c1)c1c(n2/C=C\c2ccccc2)CCN(C)C1
CHEMBL423294,12.3,COc1cc2nc(N3CCN(C(=O)c4ccco4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL391017,13.4,COc1ccncc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL67713,0.5,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)cs2)CC1
CHEMBL1223747,12.0,FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1
CHEMBL95290,4.5,CCNC(=O)C1=C(CC)NC(COCCN)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL2312225,338.84,COc1cccc(OC)c1OCCNCC1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL2312536,257.04,COc1ccccc1OCCNC[C@H]1COCC(c2ccccc2)(c2ccccc2)O1
CHEMBL1254582,3.162,COc1cccc(OC)c1SCCNCCOc1ccccc1OCc1ccccc1
CHEMBL1255086,10.0,c1ccc(COc2ccccc2OCCNCCOc2ccccc2)cc1
CHEMBL3893197,79.43,c1cnc2c(N3CCN(CCCCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1
CHEMBL3953018,1995.26,N#Cc1ccc(N2CCN(CCc3ccc(OCCCN4CCCCCC4)cc3)CC2)c2ncccc12
CHEMBL1767159,100.0,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(Cc2ccc(OCCCN3CCCCCC3)cc2)CC1
CHEMBL1767167,25.12,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCCc1ccc(OCCCN2CCCCCC2)cc1
CHEMBL2146803,19.95,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
CHEMBL1242632,0.631,COc1ccccc1N1CCN(C[C@H]2CO[C@@](CN3CCCCCC3=O)(c3ccccc3)O2)CC1
CHEMBL4213352,14.0,COc1ccccc1N1CCN(CCOCCOc2cc(C)cc(C)c2C)CC1.Cl.Cl
CHEMBL4217761,36.0,Cc1cccc(OCCOCCN2CCN(CCc3ccccc3)CC2)c1C.Cl.Cl
CHEMBL1615374,278.07,Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
CHEMBL1289820,1995.26,O=C1O[C@]2(CC[C@H](c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1
CHEMBL1290706,100.0,O=C1OC2(CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1
CHEMBL1078954,302.0,COc1cc(OC)cc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)c1
CHEMBL538397,11.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OCCF)CC3)CC2)cc1OC
CHEMBL559206,2511.89,Cl.O=C(c1ccccc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1
CHEMBL42539,4.1,COc1cccc(OC)c1OCCNCC1Oc2ccccc2OC1c1ccc(C)cc1
CHEMBL233816,11.0,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL234232,25.0,COc1ccc(C(F)(F)F)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL228554,38.0,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1ccc(OC(F)F)cc1
CHEMBL243690,37.8,CC(C)Oc1ccccc1N1CCN(C2CCC(N3C(=O)c4c(F)c(F)c(F)c(F)c4C3=O)CC2)CC1
CHEMBL234194,17.0,COc1ccc(OC)c(S(=O)(=O)N[C@H]2CC[C@H](N3CCN(c4ccccc4OC(C)C)CC3)CC2)c1
CHEMBL561851,1.862,COc1cc2nc(N(C)CCCCCCN(C)C(=O)C3COc4ccccc4O3)nc(N)c2cc1OC
CHEMBL2260359,1.778,COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(Cl)cc1
CHEMBL2112365,30.0,C[C@@H]1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H]1c1ccc(F)c(F)c1
CHEMBL707,2.6,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
CHEMBL314960,1.778,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(Cl)cc1
CHEMBL59262,1.445,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cc(Cl)ccc2Cl)CC1
CHEMBL427552,1.995,COc1cccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)c1
CHEMBL2234457,537.03,c1ccc(OCCN[C@H]2CO[C@H](c3ccccc3)CO2)cc1
CHEMBL293539,86.16,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2Cl)CC1
CHEMBL2234443,0.08,COc1cccc(OC)c1OCCN[C@H]1C[C@@H](c2ccccc2)c2ccccc2S1
CHEMBL2164354,39.0,O=C(C1CCCCC1)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1
CHEMBL1182191,25.12,COc1cccc(OC)c1OCCNC[C@H]1COc2cc3c(cc2O1)CCCC3
CHEMBL1223681,14.0,Cc1ccccc1N1CCN(CCCCNc2ccccn2)CC1
CHEMBL194323,5.25,COc1cccc(N(NC2=NCCO2)c2ccc(C)cc2)c1
CHEMBL35520,1.0,COCC1=C(C(=O)OC)C(c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C(=O)N1
CHEMBL433832,2.4,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4C#N)CC3)C2)C(=O)N1
CHEMBL440499,3.7,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)n(C)n2)CC1
CHEMBL298612,25118.86,Cn1cc(C(=O)C(=O)N[C@@H]2CN3CCC2CC3)c2ccccc21
CHEMBL1182152,33.88,COc1cccc(OC)c1OCCNC[C@H]1COc2cc3ccccc3cc2O1
CHEMBL11828,28.0,CC(C)Oc1ccccc1N1CCN(CC(O)CC(=O)CN2CCCCC2=O)CC1
CHEMBL1630940,0.6026,COc1ccc(C[C@@H](C)NCCOc2ccccc2OCC(F)(F)F)cc1S(N)(=O)=O
CHEMBL92328,0.17,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL242004,180.0,Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1
CHEMBL271989,6.0,COc1ccccc1N1CCN(CCCCNc2ccc3ccccc3n2)CC1
CHEMBL1223856,58.0,Clc1cccc(N2CCN(CCCCNc3cc(-c4ccccc4)ccn3)CC2)c1Cl
CHEMBL91616,0.12,CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC1=O
CHEMBL42220,7.5,COc1ccccc1C1(C#N)CCN(CCCNC(=O)C(c2ccc(C)cc2)c2ccc(C)cc2)CC1
CHEMBL2234439,169.82,c1ccc(OCCNC2COCC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL1767149,199.53,CN1CCC[C@@H]1Cn1nc(Cc2ccc(F)c(F)c2)c2ccccc2c1=O
CHEMBL1767158,158.49,CN1CCCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)C1
CHEMBL1767145,50.12,CN1CCC[C@@H]1Cn1nc(Cc2cccc(F)c2)c2ccccc2c1=O
CHEMBL403280,14.0,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccc(F)cc3F)CC2)CC1
CHEMBL256853,110.0,COc1ccc(NC(=O)NC2CCC(N3CCN(c4ccccc4OC(C)C)CC3)CC2)c(OC)c1
CHEMBL272340,155.0,COc1ccccc1NC(=O)NC1CCC(N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL1209158,76.0,COc1cccc(F)c1OC1CN(Cc2cnn(-c3ccccc3)c2C)C1
CHEMBL5269671,31.62,CCCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F
CHEMBL5291469,199.53,O=C(NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O)C1CCOCC1.O=C(O)C(F)(F)F
CHEMBL5284242,31.62,COCCCC(=O)N(C)CCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F
CHEMBL95736,3.8,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(CCCN)N1
CHEMBL514874,18.62,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.Cl
CHEMBL2205827,10000.0,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC
CHEMBL5425252,11.0,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccccc2)CC1
CHEMBL2146801,12.59,COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cnccc2c1=O
CHEMBL2146484,630.96,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O
