Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL497963,1.995,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,453.61,4.25
CHEMBL490417,0.5012,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,402.5,3.24
CHEMBL31354,24.0,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,Scientific Literature,Inhibition of 5HT1B receptor,B,,,J Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.62,422.57,3.83
CHEMBL770,10000.0,c1ccc(CC2=NCCN2)cc1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,B,,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,,160.22,1.23
CHEMBL3104092,707.95,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,Scientific Literature,Displacement of [3H]5-CT from 5-HT1B receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2014,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.15,288.39,3.58
CHEMBL200315,0.5,CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6c5OCC6)CC4)c(=O)c23)C1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,451.6,2.2
CHEMBL197445,3.8,COc1c(Cl)cc(Cl)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.42,508.48,3.58
CHEMBL59898,2157.0,CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.67,392.46,4.11
CHEMBL452861,4100.0,CC(C)NC[C@H](O)COc1cccc2ccccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.39,259.35,2.58
CHEMBL95104,630.96,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(Cl)cc2)CC1,Scientific Literature,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1B receptor in CHO using [3H]5-HT as a radioligand,B,,,Bioorg Med Chem Lett,2002,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,488.05,4.91
CHEMBL15928,0.14,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,Scientific Literature,Affinity for 5-hydroxytryptamine 1B receptor subtype,B,Homo sapiens,,Bioorg Med Chem Lett,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.85,497.6,5.03
CHEMBL3104093,1230.27,CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,Scientific Literature,Displacement of [3H]5-CT from 5-HT1B receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2014,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.91,288.39,3.85
CHEMBL4860503,10000.0,COc1cccc(-c2n[nH]cc2N2CCCNCC2)c1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,272.35,1.89
CHEMBL4863036,10000.0,COc1ccc(-c2n[nH]cc2N2CCCNCC2)cc1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,272.35,1.89
CHEMBL50492,286.0,CCc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.54,216.33,2.83
CHEMBL770,10000.0,c1ccc(CC2=NCCN2)cc1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,,160.22,1.23
CHEMBL1185,4.2,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,Scientific Literature,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand,B,,,Bioorg Med Chem Lett,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.38,287.36,1.92
CHEMBL490417,251.19,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Antagonist activity against human recombinant 5HT1B receptor expressed in CHO cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.6,402.5,3.24
CHEMBL522257,0.5012,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,416.53,3.26
CHEMBL76237,2200.0,COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,Scientific Literature,Binding affinity against 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,B,,,J Med Chem,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.66,358.46,2.99
CHEMBL1200517,107.89,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.97,679.8,2.08
CHEMBL277120,10.1,c1ccc2c(N3CCNCC3)cccc2c1,Scientific Literature,Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells,B,Homo sapiens,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.0,212.3,2.25
CHEMBL183460,10.0,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.0,431.54,4.21
CHEMBL344127,0.2,COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1,Scientific Literature,Compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells.,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.7,377.49,3.61
CHEMBL2024517,128.52,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.89,463.88,4.34
CHEMBL128,10.0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.0,295.41,1.32
CHEMBL71625,210.0,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,Scientific Literature,"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.68,298.43,3.96
CHEMBL2138684,22.87,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1.O.O=C(O)CCC(=O)O,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.64,379.41,1.34
CHEMBL1263,1985.41,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.7,415.57,4.11
CHEMBL2105760,42.64,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.37,433.58,4.72
CHEMBL20963,1.0,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1OCCN(C)C,Scientific Literature,Binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,J Med Chem,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.0,486.57,5.22
CHEMBL1642886,2726.0,CC(C)c1ccc(S(=O)(=O)c2n[nH]c3ccc(NC4CCNCC4)cc23)cc1.Cl,Scientific Literature,Binding affinity to 5-HT1B receptor,B,,,Bioorg Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.56,434.99,3.68
CHEMBL39,6.76,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1B receptor using [3H]5-CT as radioligand,B,,,Bioorg Med Chem Lett,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.17,176.22,1.37
CHEMBL56,559.0,CCCN(CCC)C1CCc2cccc(O)c2C1,Scientific Literature,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1B receptor using [3H]5-CT as radioligand,B,,,Bioorg Med Chem Lett,1998,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.25,247.38,3.37
CHEMBL1242345,1.585,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,Scientific Literature,Antagonist activity against human recombinant 5HT1B receptor expressed in CHO cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.8,522.65,4.13
CHEMBL39,4.8,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.32,176.22,1.37
CHEMBL2164327,10.2,Cc1nn(C)c(C)c1-c1cccc2c1CC[C@H](N(C)C)C2,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.99,283.42,3.12
CHEMBL39,6.76,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,F,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.17,176.22,1.37
CHEMBL10085,2880.0,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1,Scientific Literature,Binding affinity to 5HT1B,B,,,Bioorg Med Chem,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.54,421.59,4.42
CHEMBL513715,1.0,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.0,402.5,3.24
CHEMBL128,47.9,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.32,295.41,1.32
CHEMBL326667,3.0,CCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,Scientific Literature,Displacement of [3H]-5-HT from human 5-hydroxytryptamine 1D receptor beta,B,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.52,288.43,4.41
CHEMBL128,0.5,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,Scientific Literature,Binding affinity to 5-HT1B receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,RSC Med Chem,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,295.41,1.32
CHEMBL39,5.012,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.3,176.22,1.37
CHEMBL198463,9.7,CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.01,460.61,2.82
CHEMBL197338,4.9,COc1cc(Cl)c(Cl)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.31,508.48,3.58
CHEMBL196958,2.5,CC(C)Oc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,467.64,3.06
CHEMBL1200492,262.12,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.58,506.48,3.55
CHEMBL490417,0.5012,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,402.5,3.24
CHEMBL76237,9210.0,COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,Scientific Literature,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.04,358.46,2.99
CHEMBL267777,280.67,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.55,477.58,5.48
CHEMBL484216,100.0,Cc1ccc2c(OCC(C)N3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.0,445.56,4.6
CHEMBL484743,10000.0,Cc1ccc2c(OCC3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,417.51,4.17
CHEMBL381035,7.943,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1F)CC2,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.1,446.95,4.61
CHEMBL197505,2.512,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Oc1cccc(C(F)(F)F)c1F)CC2,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,481.49,4.94
CHEMBL364056,5.012,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)c1ccc(-c3ccc(-c4ncccn4)cc3C)cc1)CC2,Scientific Literature,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.3,533.68,5.52
CHEMBL500,10000.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,,248.33,1.91
CHEMBL199269,0.9,CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6cnccc56)CC4)c(=O)c23)C1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.05,460.61,2.82
CHEMBL267014,10000.0,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Scientific Literature,Binding affinity to cloned human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,,326.83,3.54
CHEMBL4876193,10000.0,Cc1cccc(-c2n[nH]cc2N2CCCNCC2)c1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,256.35,2.18
CHEMBL4869695,10000.0,Fc1ccc(-c2n[nH]cc2N2CCCNCC2)cc1,Scientific Literature,Binding affinity to 5HT1B receptor (unknown origin),B,Homo sapiens,,J Med Chem,2021,Serotonin 1b (5-HT1b) receptor,Ki,nM,,260.32,2.02
CHEMBL295234,10000.0,CC1=NCCc2c1[nH]c1ccccc21,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,,184.24,2.53
CHEMBL39,14.0,NCCc1c[nH]c2ccc(O)cc12,Scientific Literature,Displacement of [125I]CYP from human 5HT1B receptor,B,Homo sapiens,,J Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.85,176.22,1.37
CHEMBL431298,794.33,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,Scientific Literature,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1B receptor in CHO cells, using [3H]5-HT as radioligand",B,,,Bioorg Med Chem Lett,2002,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.1,452.0,4.08
CHEMBL97450,1.2,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,Scientific Literature,Binding affinity was measured on 5-hydroxytryptamine 1D receptor beta in CHO cells transfected with human 5-HT1D beta gene labeled with [3H]5-HT,B,,,J Med Chem,1994,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.92,302.46,4.8
CHEMBL500,2600.0,CC(C)NCC(O)COc1cccc2[nH]ccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.58,248.33,1.91
CHEMBL27,10000.0,CC(C)NCC(O)COc1cccc2ccccc12,Scientific Literature,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,F,,,J Med Chem,1997,Serotonin 1b (5-HT1b) receptor,Ki,nM,,259.35,2.58
CHEMBL5075931,562.21,NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12.O=C(O)C(=O)O,EUbOPEN Chemogenomic Library,"PDSP Secondary Binding target: HTR1B - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,Homo sapiens,,,2024,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.25,470.92,2.74
CHEMBL582877,1531.0,CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1,Scientific Literature,Displacement of [3H]GR127543 from 5-HT1B receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.82,296.17,1.87
CHEMBL3770981,9653.0,CCOC(=O)c1cccc(NC2=NC(N(C)C)=NC3(CCCCC3)N2)c1,Scientific Literature,Displacement of [3H]GR127543 from 5-HT1B receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.01,357.46,2.81
CHEMBL467094,100.0,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,Scientific Literature,Displacement of [3H]GR125743 from 5HT1B receptor (unknown origin),B,Homo sapiens,,Bioorg Med Chem Lett,2015,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.0,339.39,3.18
CHEMBL490417,0.1995,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.7,402.5,3.24
CHEMBL5094181,407.38,O=C(NCCCn1ccnc1)c1cc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1,SGC Frankfurt - Donated Chemical Probes,GPCRScan assay: inhibition of 5-HT1B,B,Homo sapiens,,,2022,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.39,422.49,4.08
