1"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL320397";"";"None";"327.38";"0";"2.77";"18q";"COc1cc2c(cc1O)CCN1Cc3c(ccc(O)c3OC)C[C@@H]21";"Ki";"'='";"113.0";"nM";"6.95";"";"";"UO_0000065";"21.22";"0.40";"4.18";"11.18";"0";"CHEMBL2343279";"Displacement of [3H]spiperone from dopamine D2 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331343";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"113.0"
"CHEMBL2048227";"";"None";"237.77";"0";"3.93";"38";"CCCN1CCC(c2ccc(Cl)cc2)CC1";"Ki";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"25.43";"0.52";"2.12";"186.60";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"0.9"
"CHEMBL256651";"";"None";"483.59";"1";"5.05";"40";"CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(F)c(F)c2)n1C)CC3";"Ki";"'>'";"501.19";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL948181";"Antagonist activity at dopamine D2 receptor by GTPgammaS binding assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"6.3"
"CHEMBL257524";"";"None";"540.74";"2";"6.32";"75";"CCc1nc2cc3c(c(C)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL948181";"Antagonist activity at dopamine D2 receptor by GTPgammaS binding assay";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"6.0"
"CHEMBL3590077";"";"None";"413.50";"0";"4.23";"2";"COc1ccccc1N1CCN(CCCCNC(=O)/N=N/c2ccc(F)cc2)CC1";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"17.94";"0.34";"3.19";"10.67";"0";"CHEMBL3592693";"Displacement of [3H]spiperone from human dopamine D2 long receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588764";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3308072";"";"";"";"38.0"
"CHEMBL10085";"MAZAPERTINE";"-1.0";"421.59";"0";"4.42";"164, RW-37796";"CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCC3)c2)CC1";"Ki";"'<'";"4.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL979558";"Binding affinity to dopamine D2 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157194";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";"";"";"";"4.0"
"CHEMBL715";"OLANZAPINE";"4.0";"312.44";"0";"3.44";"Olanzapine";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4368000";"Displacement of [3H]-raclopride from human D2 receptor expressed in HEK cells incubated for 1 hr by Cheng-Prusoff analysis based microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364313";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";""
"CHEMBL53";"APOMORPHINE";"4.0";"267.33";"0";"2.85";"Apomorphine";"CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"27.59";"0.50";"4.53";"16.88";"1";"CHEMBL4368000";"Displacement of [3H]-raclopride from human D2 receptor expressed in HEK cells incubated for 1 hr by Cheng-Prusoff analysis based microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364313";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"42.0"
"CHEMBL3774591";"";"None";"457.55";"0";"3.24";"36a";"Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4F)C3C2)nnc1-c1cnccn1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.11";"0.26";"2.76";"9.53";"0";"CHEMBL3776608";"Displacement of [3H]-spiperone from human dopamine D2 receptor expressed in CHO-K1 cell membranes after 120 mins by liquid scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774368";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"CHEMBL3307512";"";"";"";"6.0"
"CHEMBL4483569";"";"None";"455.00";"0";"3.69";"(S)-5";"CCc1cccc(N2CCN(C[C@@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl";"Ki";"'='";"219.0";"nM";"6.66";"";"";"UO_0000065";"14.64";"0.28";"2.97";"9.30";"0";"CHEMBL4415924";"Displacement of [3H]N-methylspiperone from human D2L receptor expressed in HEK293 cell membranes measured after 60 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414587";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3307715";"";"";"";"219.0"
"CHEMBL158";"AZTREONAM";"4.0";"435.44";"0";"-1.17";"AZTREONAM";"C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL589";"ROPINIROLE";"4.0";"260.38";"0";"2.85";"1, Ropinirole";"CCCN(CCC)CCc1cccc2c1CC(=O)N2";"Ki";"'='";"3.7";"nM";"8.43";"";"";"UO_0000065";"32.38";"0.61";"5.58";"26.07";"0";"CHEMBL3587541";"Binding affinity to human dopamine D2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585327";"1";"Scientific Literature";"Medchemcomm";"2014";"None";"";"";"";"3.7"
"CHEMBL221753";"BENZETHONIUM CHLORIDE";"2.0";"448.09";"1";"6.07";"BENZETHONIUM CHLORIDE";"CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-]";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL2048233";"";"None";"281.42";"0";"2.68";"44";"CCCN1CCC(c2ccc(S(C)(=O)=O)cc2)CC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";""
"CHEMBL2334892";"";"None";"341.41";"0";"3.07";"18h";"COc1cc2c(cc1O)[C@H]1Cc3ccc(OC)c(OC)c3CN1CC2";"Ki";"'='";"105.0";"nM";"6.98";"";"";"UO_0000065";"20.44";"0.38";"3.91";"13.64";"0";"CHEMBL2343279";"Displacement of [3H]spiperone from dopamine D2 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331343";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"105.0"
"CHEMBL2057456";"";"None";"371.43";"0";"2.57";"24d";"COc1cc2c(cc1O)[C@@H]1Cc3c(CO)c(OC)cc(OC)c3CN1CC2";"Ki";"'='";"147.0";"nM";"6.83";"";"";"UO_0000065";"18.40";"0.35";"4.26";"9.57";"1";"CHEMBL2343279";"Displacement of [3H]spiperone from dopamine D2 receptor (unknown origin) expressed in human HEK293 cells by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331343";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3307715";"";"";"";"147.0"
"CHEMBL715";"OLANZAPINE";"4.0";"312.44";"0";"3.44";"Olanzapine";"Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"25.75";"0.50";"4.61";"26.06";"1";"CHEMBL4819277";"Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4818985";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"9.0"
"CHEMBL4451666";"";"None";"428.45";"0";"3.37";"10m";"COc1ccc2c(c1)c(-c1cnc(NC(C)=O)[nH]1)cn2S(=O)(=O)c1cccc(F)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4354013";"Displacement of [3H]-methylspiperone from human D2 long receptor expressed in HEK293 cells measured after 1 hr by liquid scintillation counter method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4351001";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"10000.0"
"CHEMBL2048230";"";"None";"233.35";"0";"3.28";"41";"CCCN1CCC(c2ccc(OC)cc2)CC1";"Ki";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"19.88";"0.37";"1.36";"37.20";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"23.0"
"CHEMBL2336284";"";"None";"233.35";"0";"3.28";"9b";"CCCN1CCC(c2cccc(OC)c2)CC1";"Ki";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"24.96";"0.47";"2.54";"46.70";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"1.5"
"CHEMBL315564";"";"None";"444.37";"0";"3.81";"ent4d";"COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(c3ccccc3)CC2)[C@@H](C)O1";"Ki";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"10.68";"0.23";"0.93";"12.72";"0";"CHEMBL665385";"In vitro for its ability to displace [3H]- spiperone from cloned human dopamine D2 short receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134812";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";"";"";"18000.0"
"CHEMBL18840";"";"None";"203.25";"0";"0.77";"5-CT";"NCCc1c[nH]c2ccc(C(N)=O)cc12";"Ki";"";"";"";"";"Potential missing data";"No data";"";"";"";"";"";"0";"CHEMBL672214";"Binding affinity against human Dopamine receptor D2 in CHO cells using [125I]iodosulpiride; Not determined";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145901";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308072";"";"";"";""
"CHEMBL54";"HALOPERIDOL";"4.0";"375.87";"0";"4.43";"2";"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"23.56";"0.47";"4.42";"21.84";"1";"CHEMBL672209";"Ability to displace [3H]spiperone from human dopamine receptor D2 stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130098";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";"";"";"";"1.4"
"CHEMBL424294";"";"None";"423.58";"0";"4.24";"3c";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"17.20";"0.33";"3.04";"16.26";"0";"CHEMBL672573";"Binding affinity for human Dopamine receptor D2 (short) by [3H]- spiperone displacement.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135974";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"52.0"
"CHEMBL61195";"";"None";"387.31";"1";"6.03";"13";"Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)no3)CC2)cc1";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"17.78";"0.36";"0.86";"23.53";"0";"CHEMBL671370";"Displacement of [3H]spiperone from human Dopamine receptor D2 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129307";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3308072";"";"";"";"130.0"
"CHEMBL488";"AMINOGLUTETHIMIDE";"4.0";"232.28";"0";"1.35";"AMINOGLUTETHIMIDE";"CCC1(c2ccc(N)cc2)CCC(=O)NC1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL238071";"VINDESINE";"4.0";"753.94";"1";"2.73";"VINDESINE";"CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL190";"THEOPHYLLINE";"4.0";"180.17";"0";"-1.04";"THEOPHYLLINE";"Cn1c(=O)c2[nH]cnc2n(C)c1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL3758881";"";"None";"401.55";"0";"4.48";"3b";"Cc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"404.0";"nM";"6.39";"";"";"UO_0000065";"15.92";"0.29";"1.91";"17.97";"0";"CHEMBL3762401";"Displacement of [3H]-spiperone from human dopamine D2S receptor expressed in HEK293 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758127";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";"";"";"";"404.0"
"CHEMBL3676898";"";"None";"408.59";"1";"5.64";"BDBM141811";"CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1";"Ki";"'='";"18.01";"nM";"7.74";"";"277192";"UO_0000065";"18.95";"0.35";"2.10";"17.03";"0";"CHEMBL3706129";"Radioligand Binding Assay: liquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KC1, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein / well (D2, D3) and 15 ug protein / well (5-HT2A), respectively.The binding affinity (IQ) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ulÂ with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H] -spiperone for D2, 0.5 nM [3H] -spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10uM - 0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639297";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"18.01"
"CHEMBL3695444";"";"None";"508.71";"2";"6.85";"BDBM138487";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(-c2ccccc2)cc1";"Ki";"'='";"501.4";"nM";"6.30";"";"272429";"UO_0000065";"12.38";"0.23";"-0.55";"15.15";"0";"CHEMBL3705383";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638568";"37";"BindingDB Patent Bioactivity Data";"";"2014";"None";"";"";"";"501.4"
"CHEMBL809";"SERTRALINE";"4.0";"306.24";"1";"5.18";"SERTRALINE";"CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL2028019";"CARIPRAZINE";"4.0";"427.42";"0";"4.34";"Cariprazine";"CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1";"Ki";"'='";"0.49";"nM";"9.31";"";"";"UO_0000065";"21.78";"0.45";"4.97";"23.98";"1";"CHEMBL4314365";"Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4311986";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"0.49"
"CHEMBL4571862";"";"None";"486.59";"1";"5.29";"4j";"O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1CCCCN1CCC(c2c[nH]c3ccccc23)CC1";"Ki";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"13.81";"0.25";"1.43";"9.31";"0";"CHEMBL4314365";"Displacement of [3H]-raclopride from human D2L receptor expressed in HEK293 cells incubated for 1 hr by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4311986";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";"";"";"";"190.0"
"CHEMBL253376";"BROMHEXINE";"4.0";"376.14";"0";"4.56";"BROMHEXINE";"CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL521589";"BAMBUTEROL";"3.0";"367.45";"0";"2.23";"BAMBUTEROL";"CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
